
# McMurdo Dry Valleys LTER - www.mcmlter.org
# 
#########################################################################################
# MCM LTER data may be used freely with the following restrictions:
# -The Principal Investigator be sent a notice stating reasons for 
# 	acquiring any data and a description of the publication intentions.
# -The Principal Investigator of the data set be sent a copy of any
# 	report or manuscript prior to submission and be adequately cited
# 	in any resultant publications.
# -A copy of any resultant publications should be sent to the MCM LTER data
# 	manager and PI.
# -The end-user follow the guidelines set forth in the LTER Network Data Access Policy, 
#	Data Access Requirements, and General Data Use Agreement found at:
# 	http://www.mcmlter.org/data_guidelines.htm
#########################################################################################
# 
# DESCRIPTION OF COLUMN HEADERS:
# 
# All meteorological stations contain the following column headers:
# METLOCID		Met Station ID - see www.mcmlter.org/data/meteorology/locations/metlocs.html for more info
# DATE_TIME		Date and 24 Hour Time
# 
# The remaining columns depend on the parameters measured at the station and will have a statistic,
# 	followed by and underscore, followed by the parameter:
# 
# Statistics:
# MEAN		Daily/Monthly Mean
# STDDEV	Daily/Monthly Standard Deviation
# MIN		Minimum Daily/Monthly Value
# MAX		Maximum Daily/Monthly Value
# N		Number of Observations (N_COMMENTS = the number of comments. If > 0 refer to original 15-minute data)
# 
# Query Executed: 2015-11-11 19:14:20.0
# 
# METADATA URLs (copy and paste these links into your web browser):
# 
# Beacon Valley Station General Metadata: 
# http://mcm.lternet.edu/content/beacon-valley-meteorological-station-measurements
# Units and Column Descriptions for BENM_AIRT:
# http://mcm.lternet.edu/content/BENMAIRT
# 

METLOCID,DATE_TIME,AVG_AIRT3M,STD_AIRT3M,MIN_AIRT3M,MAX_AIRT3M,N_AIRT3M
BENM,10/29/2002,-22.524271,3.122511,-28.13,-19.14,96
BENM,10/30/2002,-16.515417,1.456743,-19.42,-14.17,96
BENM,10/31/2002,-14.419583,1.350109,-17.26,-11.96,96
BENM,11/01/2002,-16.173542,.522881,-17.4,-15.2,96
BENM,11/02/2002,-12.346458,2.5501,-15.97,-7.57,96
BENM,11/03/2002,-10.440521,1.918743,-13.62,-6.89,96
BENM,11/04/2002,-16.760313,1.713145,-19.92,-13.49,96
BENM,11/05/2002,-17.173958,2.050464,-20.68,-14.53,96
BENM,11/06/2002,-16.350208,2.761257,-21.59,-13.24,96
BENM,11/07/2002,-17.051146,1.569701,-19.77,-14.15,96
BENM,11/08/2002,-18.45,.781773,-20.17,-17.45,96
BENM,11/09/2002,-14.376042,1.795655,-17.84,-11.87,96
BENM,11/10/2002,-14.485729,1.740538,-17.25,-11.67,96
BENM,11/11/2002,-15.38625,1.718221,-18.68,-13.19,96
BENM,11/12/2002,-14.711354,1.159174,-16.86,-12.91,96
BENM,11/13/2002,-14.230833,1.221647,-16.33,-11.36,96
BENM,11/14/2002,-15.599479,.902678,-17.32,-12.85,96
BENM,11/15/2002,-16.12875,3.161103,-22.59,-11.11,96
BENM,11/16/2002,-14.644375,2.915576,-20.4,-8.66,96
BENM,11/17/2002,-16.225417,1.109741,-19.01,-13.85,96
BENM,11/18/2002,-13.992813,2.239788,-18.1,-10.82,96
BENM,11/19/2002,-12.768333,1.284703,-15.19,-10.24,96
BENM,11/20/2002,-15.758021,1.19355,-18.03,-13.32,96
BENM,11/21/2002,-17.671667,.536328,-18.6,-16.72,96
BENM,11/22/2002,-18.040417,1.023869,-19.23,-15.94,96
BENM,11/23/2002,-18.53,.986706,-20.97,-16.76,96
BENM,11/24/2002,-18.859271,1.092713,-21.87,-17.2,96
BENM,11/25/2002,-19.826875,.730519,-21.2,-18.41,96
BENM,11/26/2002,-19.668021,1.284384,-22.23,-17.93,96
BENM,11/27/2002,-18.632604,1.631306,-22.15,-16.56,96
BENM,11/28/2002,-17.608854,.935758,-19.55,-16.01,96
BENM,11/29/2002,-18.08375,1.311225,-20.31,-16,96
BENM,11/30/2002,-17.400833,1.076193,-19.16,-15.8,96
BENM,12/01/2002,-16.7175,1.512915,-19.18,-14.82,96
BENM,12/02/2002,-15.359688,.321203,-16.2,-14.76,96
BENM,12/03/2002,-13.41375,1.3836,-15.52,-11.68,96
BENM,12/04/2002,-9.368854,1.82222,-13.19,-5.51,96
BENM,12/05/2002,-8.860625,1.465242,-12.15,-6.88,96
BENM,12/06/2002,-7.346354,1.868682,-11.13,-4.37,96
BENM,12/07/2002,-6.266458,1.272308,-8.39,-3.77,96
BENM,12/08/2002,-6.768542,1.070351,-8.79,-4.98,96
BENM,12/09/2002,-7.497708,1.438399,-10.39,-5.56,96
BENM,12/10/2002,-7.965208,1.021315,-10.13,-6.05,96
BENM,12/11/2002,-10.665625,.918113,-12.21,-9.14,96
BENM,12/12/2002,-10.525208,1.641815,-13.13,-8.04,96
BENM,12/13/2002,-8.029271,1.608919,-11.23,-5.76,96
BENM,12/14/2002,-7.8625,1.150909,-9.74,-6.01,96
BENM,12/15/2002,-10.908646,1.099974,-13.43,-9.13,96
BENM,12/16/2002,-13.983229,.640831,-15.13,-12.65,96
BENM,12/17/2002,-14.373542,1.039778,-15.63,-12.33,96
BENM,12/18/2002,-12.567813,.990403,-13.96,-11.07,96
BENM,12/19/2002,-11.174167,1.038298,-12.69,-9.5,96
BENM,12/20/2002,-8.607604,1.023311,-10.41,-7.15,96
BENM,12/21/2002,-7.572292,.657079,-8.82,-6.56,96
BENM,12/22/2002,-7.202083,1.159518,-9.04,-5.26,96
BENM,12/23/2002,-7.606979,.786841,-9.19,-5.8,96
BENM,12/24/2002,-7.417708,1.165408,-9.32,-5.49,96
BENM,12/25/2002,-6.582188,.830859,-8.19,-5.24,96
BENM,12/26/2002,-7.3875,.579855,-8.5,-6.23,96
BENM,12/27/2002,-7.598854,.491181,-8.98,-6.74,96
BENM,12/28/2002,-7.046875,1.30006,-9.38,-4.81,96
BENM,12/29/2002,-7.155625,1.16449,-9.27,-5.26,96
BENM,12/30/2002,-7.455729,.797618,-8.95,-6.24,96
BENM,12/31/2002,-6.929479,.857621,-8.21,-5.37,96
BENM,01/01/2003,-6.643021,1.324506,-9.05,-4.44,96
BENM,01/02/2003,-4.700833,1.079753,-6.5,-2.49,96
BENM,01/03/2003,-3.974063,.823191,-5.39,-2.34,96
BENM,01/04/2003,-5.830208,.956579,-8.18,-4.19,96
BENM,01/05/2003,-4.705208,.896747,-6.5,-3.05,96
BENM,01/06/2003,-5.157708,.560908,-5.86,-3.28,96
BENM,01/07/2003,-5.566042,.782387,-7.38,-4.11,96
BENM,01/08/2003,-4.792292,1.058973,-6.69,-3.4,96
BENM,01/09/2003,-3.831354,.963685,-5.19,-1.66,96
BENM,01/10/2003,-5.547708,.763097,-7.02,-3.86,96
BENM,01/11/2003,-6.179375,1.210617,-8.71,-4.09,96
BENM,01/12/2003,-7.929167,.593927,-9.24,-6.6,96
BENM,01/13/2003,-8.484479,1.196793,-10.55,-6.19,96
BENM,01/14/2003,-9.341354,.670696,-10.53,-8.16,96
BENM,01/15/2003,-10.057292,1.010399,-11.86,-8.52,96
BENM,01/16/2003,-8.943542,1.974784,-12.72,-6.25,96
BENM,01/17/2003,-8.197396,.73766,-9.25,-6.37,96
BENM,01/18/2003,-9.300729,1.30709,-11.72,-6.48,96
BENM,01/19/2003,-9.361042,1.949125,-12.47,-7.18,96
BENM,01/20/2003,-6.766979,1.157553,-8.59,-4.91,96
BENM,01/21/2003,-5.426563,.404901,-6.05,-4.22,96
BENM,01/22/2003,-3.798125,1.590003,-6.01,-1.16,96
BENM,01/23/2003,-2.226563,1.252785,-4.61,-.09,96
BENM,01/24/2003,-3.760833,1.240948,-5.86,-1.77,96
BENM,01/25/2003,-5.516667,.67945,-7.2,-4.7,96
BENM,01/26/2003,-7.74125,.538097,-8.43,-6.69,96
BENM,01/27/2003,-7.310729,1.614245,-10.75,-5.12,96
BENM,01/28/2003,-8.663854,1.437166,-11.91,-6.65,96
BENM,01/29/2003,-9.792708,1.378387,-12.65,-7.79,96
BENM,01/30/2003,-10.682708,.854228,-12.47,-9.14,96
BENM,01/31/2003,-8.930104,2.278207,-12.29,-5.16,96
BENM,02/01/2003,-9.593958,1.2228,-11.82,-6.94,96
BENM,02/02/2003,-12.378958,1.113018,-14.56,-10.76,96
BENM,02/03/2003,-11.120417,2.207624,-15.02,-8.26,96
BENM,02/04/2003,-10.752813,1.879742,-14.46,-7.74,96
BENM,02/05/2003,-9.779063,2.214037,-13.52,-6.5,96
BENM,02/06/2003,-11.202396,1.620938,-14.65,-9.24,96
BENM,02/07/2003,-10.719167,1.604916,-14.52,-9.18,96
BENM,02/08/2003,-9.048438,1.383136,-11.64,-7.43,96
BENM,02/09/2003,-12.400833,1.47404,-15.62,-10.78,96
BENM,02/10/2003,-13.171458,.366543,-13.75,-12.54,96
BENM,02/11/2003,-13.232917,.543759,-14.38,-12.39,96
BENM,02/12/2003,-13.125104,1.196339,-14.95,-10.99,96
BENM,02/13/2003,-14.632708,1.123726,-16.87,-13.04,96
BENM,02/14/2003,-15.878646,1.398283,-17.74,-13.17,96
BENM,02/15/2003,-16.788125,1.142645,-19.27,-15.12,96
BENM,02/16/2003,-16.009688,2.642832,-20.42,-11.73,96
BENM,02/17/2003,-15.363125,2.252986,-19.22,-12.44,96
BENM,02/18/2003,-15.896979,1.695939,-19.39,-12.83,96
BENM,02/19/2003,-16.356042,2.869488,-20.94,-12.59,96
BENM,02/20/2003,-18.083542,1.266157,-20.32,-16.31,96
BENM,02/21/2003,-12.526771,4.120879,-19.09,-8.08,96
BENM,02/22/2003,-10.129167,.78964,-11.79,-8.24,96
BENM,02/23/2003,-10.489479,1.114532,-12.39,-8.39,96
BENM,02/24/2003,-9.529375,2.076529,-13.34,-5.38,96
BENM,02/25/2003,-11.048021,1.326419,-13.3,-7.9,96
BENM,02/26/2003,-11.990521,1.35708,-14.64,-10.13,96
BENM,02/27/2003,-12.251563,1.652675,-16.84,-10.28,96
BENM,02/28/2003,-17.089167,1.121574,-19.53,-15.64,96
BENM,03/01/2003,-18.576563,1.444494,-23.71,-15.44,96
BENM,03/02/2003,-19.538646,1.258899,-23.83,-16.58,96
BENM,03/03/2003,-21.604271,1.623258,-24.33,-15.99,96
BENM,03/04/2003,-22.051875,3.714972,-26.98,-14.36,96
BENM,03/05/2003,-20.313333,3.431108,-25.54,-12.63,96
BENM,03/06/2003,-20.016563,3.274528,-25.44,-14.96,96
BENM,03/07/2003,-19.509063,2.650222,-24.66,-13.22,96
BENM,03/08/2003,-24.63875,2.251489,-28.45,-17.17,96
BENM,03/09/2003,-25.17,1.817962,-28.25,-19.06,96
BENM,03/10/2003,-27.39375,2.408298,-30.84,-21.63,96
BENM,03/11/2003,-29.094167,2.97204,-32.7,-20.68,96
BENM,03/12/2003,-29.902188,2.085893,-32.85,-25.09,96
BENM,03/13/2003,-30.870417,2.907136,-34.1,-23.3,96
BENM,03/14/2003,-30.858854,3.520781,-34.98,-20.41,96
BENM,03/15/2003,-32.399375,3.143594,-36.6,-23.28,96
BENM,03/16/2003,-27.014688,4.243272,-33.44,-20.41,96
BENM,03/17/2003,-23.319583,1.471192,-25.89,-19.34,96
BENM,03/18/2003,-23.719063,2.582372,-27.79,-18.94,96
BENM,03/19/2003,-26.157813,3.066546,-31.1,-16.33,96
BENM,03/20/2003,-30.971458,1.721974,-33.76,-25.55,96
BENM,03/21/2003,-31.403854,2.682811,-35.36,-24.77,96
BENM,03/22/2003,-29.566354,3.361702,-34.74,-22.89,96
BENM,03/23/2003,-17.441563,1.081919,-22.09,-15.1,96
BENM,03/24/2003,-18.894167,1.180297,-22,-15.42,96
BENM,03/25/2003,-20.273646,2.230703,-24.45,-15.21,96
BENM,03/26/2003,-17.889792,2.387399,-22.95,-13.14,96
BENM,03/27/2003,-22.999375,1.887037,-27.17,-18.46,96
BENM,03/28/2003,-26.649688,1.562603,-29.3,-21.75,96
BENM,03/29/2003,-22.065833,3.854103,-28.01,-15.05,96
BENM,03/30/2003,-13.370104,1.767539,-18.74,-10.83,96
BENM,03/31/2003,-24.802083,2.75198,-29.22,-18.57,96
BENM,04/01/2003,-28.598229,1.660413,-32.35,-25.25,96
BENM,04/02/2003,-32.950938,1.344376,-36.25,-28.91,96
BENM,04/03/2003,-34.646042,1.297068,-36.71,-29.26,96
BENM,04/04/2003,-33.120521,1.853123,-36.16,-29,96
BENM,04/05/2003,-31.755313,2.823322,-35.54,-27.19,96
BENM,04/06/2003,-29.27875,1.04447,-32.03,-27.05,96
BENM,04/07/2003,-26.618333,2.947619,-32.48,-21.84,96
BENM,04/08/2003,-26.514271,3.255248,-30.89,-17.6,96
BENM,04/09/2003,-17.225104,.42281,-18.25,-16.09,96
BENM,04/10/2003,-18.802396,1.148221,-20.84,-16.01,96
